zip	lat	lon	code	city	state	county
46992	+40.801867	-085.791823		WABASH	18	169
46994	+40.677128	-086.260927		WALTON	18	017
46995	+40.442117	-086.215482	P	WEST MIDDLETON	18	067
46996	+41.035862	-086.622156		WINAMAC	18	131
46998	+40.866023	-086.225982	P	YOUNG AMERICA	18	017
47001	+39.091081	-084.988904		AURORA	18	029
47003	+39.515851	-084.862979		WEST COLLEGE CORNER	18	047
47006	+39.190170	-085.229151		BATESVILLE	18	137
47010	+39.490701	-084.853529		BATH	18	047
47011	+38.864386	-085.074867		BENNINGTON	18	155
47012	+39.416398	-085.000280		BROOKVILLE	18	047
47016	+39.367379	-084.910391		CEDAR GROVE	18	047
47017	+38.945037	-085.191159		CROSS PLAINS	18	137
47018	+39.002217	-085.026230		DILLSBORO	18	029
47019	+38.868591	-084.925998	P	EAST ENTERPRISE	18	155
47020	+38.823530	-084.950119		FLORENCE	18	155
47021	+38.970266	-085.150390	P	FRIENDSHIP	18	137
47022	+39.193261	-084.964354		GUILFORD	18	029
47023	+39.082863	-085.374353		HOLTON	18	137
47024	+39.467957	-085.178057		LAUREL	18	047
47025	+39.152741	-084.891015		LAWRENCEBURG	18	029
47030	+39.433095	-085.111826		METAMORA	18	047
47031	+39.115266	-085.228190		MILAN	18	137
47032	+39.162590	-084.980417		MOORES HILL	18	029
47033	+39.281429	-085.173900	P	MORRIS	18	137
47034	+39.204833	-085.326962	P	NAPOLEON	18	137
47035	+39.309983	-084.900711	P	NEW TRENTON	18	047
47036	+39.386175	-085.238529		OLDENBURG	18	047
47037	+39.172808	-085.285367		OSGOOD	18	137
47038	+38.841880	-084.881782		PATRIOT	18	155
47039	+39.111625	-085.255114	P	PIERCEVILLE	18	137
47040	+38.958134	-084.984085		RISING SUN	18	115
47041	+39.231396	-085.140001		SUNMAN	18	137
47042	+39.039682	-085.244161		VERSAILLES	18	137
47043	+38.809388	-085.061136		VEVAY	18	155
47060	+39.251510	-084.914370		WEST HARRISON	18	029
47102	+38.748455	-085.750469		AUSTIN	18	143
47104	+38.539899	-085.421753		BETHLEHEM	18	019
47106	+38.482335	-085.767760		BORDEN	18	019
47107	+38.190314	-086.115257	P	BRADFORD	18	061
47108	+38.614255	-086.220645		CAMPBELLSBURG	18	175
47110	+38.096971	-086.172327		CENTRAL	18	061
47111	+38.459992	-085.615235		CHARLESTOWN	18	019
47112	+38.186300	-086.145211		CORYDON	18	061
47114	+38.289882	-086.082390		CRANDALL	18	061
47115	+38.338462	-086.212957		DEPAUW	18	061
47116	+38.329303	-086.575635		ECKERTY	18	025
47117	+38.094629	-085.988349		ELIZABETH	18	061
47118	+38.288549	-086.501185		ENGLISH	18	025
47119	+38.352570	-085.890727		FLOYDS KNOBS	18	043
47120	+38.467720	-086.185333		FREDERICKSBURG	18	175
47122	+38.310980	-085.960009		GEORGETOWN	18	043
47123	+38.281966	-086.484327		GRANTSBURG	18	025
47124	+38.373209	-085.986626		GREENVILLE	18	043
47125	+38.500408	-086.244689		HARDINSBURG	18	175
47126	+38.550400	-085.774327		HENRYVILLE	18	019
47129	+38.310958	-085.764463		CLARKSVILLE	18	019
47130	+38.404909	-085.716548		JEFFERSONVILLE	18	019
47131	+38.437021	-085.704973	P	JEFFERSONVILLE	18	019
47132	+38.286819	-085.732062	U	JEFFERSONVILLE	18	019
47133	+38.286819	-085.732062	U	JEFFERSONVILLE	18	019
47134	+38.286819	-085.732062	U	JEFFERSONVILLE	18	019
47135	+38.039957	-086.065550		LACONIA	18	061
47136	+38.227684	-085.990389		LANESVILLE	18	061
47137	+38.195771	-086.368905		LEAVENWORTH	18	025
47138	+38.671281	-085.633300		LEXINGTON	18	143
47139	+38.600666	-086.078828	P	LITTLE YORK	18	175
47140	+38.357884	-086.372687		MARENGO	18	025
47141	+38.549871	-085.597466		MARYSVILLE	18	019
47142	+38.073945	-086.204065		MAUCKPORT	18	061
47143	+38.467595	-085.769631		MEMPHIS	18	019
47144	+38.286819	-085.732062	U	JEFFERSONVILLE	18	019
47145	+38.337832	-086.314971		MILLTOWN	18	025
47146	+38.298486	-085.896961	P	MOUNT SAINT FRANCIS	18	043
47147	+38.580326	-085.532171		NABB	18	019
47150	+38.293355	-085.837911		NEW ALBANY	18	043
47151	+38.298486	-085.896961	P	NEW ALBANY	18	043
47160	+38.148843	-086.049282		NEW MIDDLETOWN	18	061
47161	+38.328025	-086.105996		NEW SALISBURY	18	061
47162	+38.550289	-085.486131		NEW WASHINGTON	18	019
47163	+38.535058	-085.669829		OTISCO	18	019
47164	+38.380353	-086.105954		PALMYRA	18	061
47165	+38.512878	-086.010567		PEKIN	18	175
47166	+38.303364	-086.168979		RAMSEY	18	061
47167	+38.608621	-086.079404		SALEM	18	175
47170	+38.695648	-085.772815		SCOTTSBURG	18	143
47172	+38.404577	-085.787963		SELLERSBURG	18	019
47174	+38.225880	-086.490751		SULPHUR	18	025
47175	+38.345487	-086.546080		TASWELL	18	025
47177	+38.584823	-085.748631		UNDERWOOD	18	019
47190	+38.437021	-085.704973	U	JEFFERSONVILLE	18	019
47199	+38.286819	-085.732062	U	JEFFERSONVILLE	18	019
47201	+39.191447	-085.891338		COLUMBUS	18	005
47202	+39.192972	-085.885168	P	COLUMBUS	18	005
47203	+39.241129	-085.827439		COLUMBUS	18	005
47220	+38.866192	-086.046452		BROWNSTOWN	18	071
47223	+39.046146	-085.486831		BUTLERVILLE	18	079
47224	+38.873448	-085.291935		CANAAN	18	077
47225	+39.424072	-085.347677	P	CLARKSBURG	18	031
47226	+39.282609	-085.868533	P	CLIFFORD	18	005
47227	+38.868992	-085.660004		COMMISKEY	18	079
47228	+38.974458	-085.962761	P	CORTLAND	18	071
47229	+38.815289	-085.985182		CROTHERSVILLE	18	071
47230	+38.794988	-085.607310		DEPUTY	18	077
47231	+38.876272	-085.500519		DUPONT	18	077
47232	+39.118884	-085.773533		ELIZABETHTOWN	18	005
47234	+39.393802	-085.772010		FLAT ROCK	18	145
47235	+38.962837	-086.155545		FREETOWN	18	071
47236	+39.152228	-085.726135		GRAMMER	18	005
47240	+39.299802	-085.491781		GREENSBURG	18	031
47243	+38.734755	-085.376804		HANOVER	18	077
47244	+39.218578	-085.717648		HARTSVILLE	18	005
47245	+39.001301	-085.619906	P	HAYDEN	18	079
47246	+39.203360	-085.787611		HOPE	18	005
47247	+39.059349	-085.888579	P	JONESVILLE	18	005
47249	+38.897974	-086.056681	P	KURTZ	18	071
47250	+38.804552	-085.420605		MADISON	18	077
47260	+38.840030	-086.194693		MEDORA	18	071
47261	+39.292004	-085.491788	P	MILLHOUSEN	18	031
47262	+39.001301	-085.619906	P	NEBRASKA	18	079
47263	+39.308252	-085.329695	P	NEW POINT	18	031
47264	+38.947371	-086.236710		NORMAN	18	071
47265	+39.023539	-085.622328		NORTH VERNON	18	079
47270	+38.867520	-085.716186		PARIS CROSSING	18	079
47272	+39.318000	-085.463684		SAINT PAUL	18	031
47273	+39.064795	-085.733853		SCIPIO	18	079
47274	+38.944827	-086.010789		SEYMOUR	18	071
47280	+39.295266	-085.949844	P	TAYLORSVILLE	18	005
47281	+38.814419	-086.092983		VALLONIA	18	071
47282	+38.982509	-085.616595	P	VERNON	18	079
47283	+39.241181	-085.564278		WESTPORT	18	031
47302	+40.142124	-085.389874		MUNCIE	18	035
47303	+40.280332	-085.383447		MUNCIE	18	035
47304	+40.238544	-085.484122		MUNCIE	18	035
47305	+40.247979	-085.433223		MUNCIE	18	035
47306	+40.202293	-085.408221	U	MUNCIE	18	035
47307	+40.162093	-085.442772	P	MUNCIE	18	035
47308	+40.227938	-085.396685	P	MUNCIE	18	035
47320	+40.277967	-085.274125		ALBANY	18	035
47322	+39.656994	-085.167996	P	BENTONVILLE	18	041
47324	+39.757864	-084.848442	P	BOSTON	18	177
47325	+39.682946	-084.995266		BROWNSVILLE	18	161
47326	+40.541160	-084.982803		BRYANT	18	075
47327	+39.848569	-085.035364		CAMBRIDGE CITY	18	177
47330	+39.787438	-084.986277		CENTERVILLE	18	177
47331	+39.656933	-085.168099		CONNERSVILLE	18	041
47334	+40.143843	-085.508457		DALEVILLE	18	035
47335	+39.812688	-085.204359	P	DUBLIN	18	177
47336	+40.435250	-085.091124		DUNKIRK	18	075
47337	+39.803063	-085.437110	P	DUNREITH	18	065
47338	+40.252982	-085.338738		EATON	18	035
47339	+39.961044	-085.102314		ECONOMY	18	177
47340	+40.187565	-085.145580		FARMLAND	18	135
47341	+39.864218	-084.995365		FOUNTAIN CITY	18	177
47342	+40.309361	-085.432657		GASTON	18	035
47344	+39.878933	-085.464036	P	GREENSBORO	18	065
47345	+39.893845	-085.013775		GREENS FORK	18	177
47346	+39.895789	-085.059670		HAGERSTOWN	18	177
47348	+40.472672	-085.326447		HARTFORD CITY	18	009
47351	+39.904018	-085.520548	P	KENNARD	18	065
47352	+39.830372	-085.372732		LEWISVILLE	18	065
47353	+39.625149	-084.925002		LIBERTY	18	161
47354	+40.048148	-085.170510		LOSANTVILLE	18	135
47355	+40.055775	-084.941102		LYNN	18	135
47356	+39.941555	-085.462793		MIDDLETOWN	18	065
47357	+39.764911	-085.109015		MILTON	18	177
47358	+40.055419	-085.108514		MODOC	18	135
47359	+40.515895	-085.295619		MONTPELIER	18	009
47360	+40.016410	-085.293037		MOORELAND	18	065
47361	+40.001295	-085.319923	P	MOUNT SUMMIT	18	065
47362	+39.924870	-085.366926		NEW CASTLE	18	065
47366	+39.931785	-085.398625	P	NEW LISBON	18	065
47367	+40.079197	-085.389978	P	OAKVILLE	18	035
47368	+40.174184	-085.173858		PARKER CITY	18	135
47369	+40.457413	-085.133813		PENNVILLE	18	075
47370	+39.861314	-085.147437	P	PERSHING	18	177
47371	+40.431634	-084.983015		PORTLAND	18	075
47373	+40.359568	-085.151994		REDKEY	18	075
47374	+39.840810	-085.010442		RICHMOND	18	177
47375	+39.860417	-085.015983	P	RICHMOND	18	177
47380	+40.167082	-085.048286		RIDGEVILLE	18	135
47381	+40.378574	-084.882263		SALAMONIA	18	075
47382	+40.234703	-084.918480	P	SARATOGA	18	135
47383	+40.151780	-085.265562		SELMA	18	035
47384	+39.946332	-085.485528		SHIRLEY	18	065
47385	+39.917250	-085.450834		SPICELAND	18	065
47386	+40.011128	-085.383768		SPRINGPORT	18	065
47387	+39.830590	-085.284275		STRAUGHN	18	065
47388	+40.005999	-085.443410	P	SULPHUR SPRINGS	18	065
47390	+40.166457	-085.006297		UNION CITY	18	135
47392	+39.911895	-084.935057		WEBSTER	18	177
47393	+39.930541	-085.028032		WILLIAMSBURG	18	177
47394	+40.159854	-084.984682		WINCHESTER	18	135
47396	+40.198550	-085.509272		YORKTOWN	18	035
47401	+39.078810	-086.435094		BLOOMINGTON	18	105
47402	+39.173234	-086.501543	P	BLOOMINGTON	18	105
47403	+39.078840	-086.592389		BLOOMINGTON	18	105
47404	+39.250070	-086.580849		BLOOMINGTON	18	105
47405	+39.173447	-086.515145		BLOOMINGTON	18	105
47406	+39.174541	-086.518296		BLOOMINGTON	18	105
47407	+39.173234	-086.501543	P	BLOOMINGTON	18	105
47408	+39.230326	-086.469187		BLOOMINGTON	18	105
47420	+38.839482	-086.479430	P	AVOCA	18	093
47421	+38.890524	-086.525843		BEDFORD	18	093
47424	+39.031541	-086.838359		BLOOMFIELD	18	055
47426	+39.173234	-086.501543	P	CLEAR CREEK	18	105
47427	+39.319527	-086.842743		COAL CITY	18	119
47429	+39.276356	-086.626580		ELLETTSVILLE	18	105
47430	+38.839482	-086.479430	P	FORT RITNER	18	093
47431	+39.319527	-086.842743		FREEDOM	18	119
47432	+38.486914	-086.587861		FRENCH LICK	18	117
47433	+39.346964	-086.701332		GOSPORT	18	119
47434	+39.012984	-086.545732	P	HARRODSBURG	18	105
47435	+39.196272	-086.230212	P	HELMSBURG	18	013
47436	+38.839482	-086.479430		HELTONVILLE	18	093
47437	+38.722153	-086.670987	P	HURON	18	093
47438	+39.078835	-086.992896		JASONVILLE	18	055
47439	+39.037144	-086.961577	P	KOLEEN	18	055
47441	+39.049630	-087.126965		LINTON	18	055
47443	+38.988255	-087.102958		LYONS	18	055
47445	+39.037144	-086.961577	P	MIDLAND	18	055
47446	+38.803928	-086.503260		MITCHELL	18	093
47448	+39.180583	-086.226228		NASHVILLE	18	013
47449	+39.037144	-086.961577		NEWBERRY	18	055
47451	+38.895608	-086.525522		OOLITIC	18	093
47452	+38.586595	-086.451946		ORLEANS	18	117
47453	+39.037144	-086.961577		OWENSBURG	18	055
47454	+38.513132	-086.459473		PAOLI	18	117
47455	+39.319527	-086.842743	P	PATRICKSBURG	18	119
47456	+39.442888	-086.669559		QUINCY	18	119
47457	+39.037144	-086.961577	P	SCOTLAND	18	055
47458	+39.173234	-086.501543	P	SMITHVILLE	18	105
47459	+39.104137	-086.737060		SOLSBERRY	18	055
47460	+39.313258	-086.756423		SPENCER	18	119
47462	+38.941408	-086.584408		SPRINGVILLE	18	093
47463	+39.085896	-086.668900	P	STANFORD	18	105
47464	+39.299823	-086.648201	P	STINESVILLE	18	105
47465	+39.037144	-086.961577		SWITZ CITY	18	055
47467	+38.839482	-086.479430	P	TUNNELTON	18	093
47468	+39.274735	-086.421060		UNIONVILLE	18	105
47469	+38.620834	-086.589851		WEST BADEN SPRINGS	18	117
47470	+38.839482	-086.479430		WILLIAMS	18	093
47471	+39.124289	-086.970755		WORTHINGTON	18	055
47490	+39.173234	-086.501543	U	BLOOMINGTON	18	105
47501	+38.689503	-087.121505		WASHINGTON	18	027
47512	+38.741286	-087.346192		BICKNELL	18	083
47513	+38.326772	-086.820726		BIRDSEYE	18	037
47514	+38.053876	-086.621994		BRANCHVILLE	18	123
47515	+38.198133	-086.682068		BRISTOW	18	123
47516	+38.761354	-087.417076		BRUCEVILLE	18	083
47519	+38.697289	-087.091762		CANNELBURG	18	027
47520	+37.949544	-086.715557		CANNELTON	18	123
47521	+38.406745	-086.742618		CELESTINE	18	037
47522	+38.894879	-086.900174		CRANE	18	101
47523	+38.149611	-086.946217		DALE	18	147
47524	+38.626138	-087.511863		DECKER	18	083
47525	+38.020017	-086.565129		DERBY	18	123
47527	+38.439461	-086.777335		DUBOIS	18	037
47528	+38.786795	-087.382710		EDWARDSPORT	18	083
47529	+38.877167	-087.085001		ELNORA	18	027
47531	+38.045062	-086.864745		EVANSTON	18	147
47532	+38.251171	-086.867492		FERDINAND	18	037
47535	+38.862735	-087.312678	P	FREELANDVILLE	18	083
47536	+37.993813	-087.016971	P	FULDA	18	147
47537	+38.080052	-087.049834		GENTRYVILLE	18	147
47541	+38.249617	-087.007734		HOLLAND	18	037
47542	+38.298972	-086.952413		HUNTINGBURG	18	037
47545	+38.413687	-087.000879	P	IRELAND	18	037
47546	+38.360357	-086.929481		JASPER	18	037
47547	+38.364749	-086.876173	P	JASPER	18	037
47549	+38.364749	-086.876173	U	JASPER	18	037
47550	+38.042888	-086.949710		LAMAR	18	147
47551	+38.127658	-086.570969		LEOPOLD	18	123
47552	+38.124192	-086.995988		LINCOLN CITY	18	147
47553	+38.771691	-086.912985		LOOGOOTEE	18	101
47556	+38.166440	-086.917205	P	MARIAH HILL	18	147
47557	+38.590433	-087.368456		MONROE CITY	18	083
47558	+38.697289	-087.091762		MONTGOMERY	18	027
47561	+38.709818	-087.388134		OAKTOWN	18	083
47562	+38.841866	-086.986145		ODON	18	027
47564	+38.477976	-087.128545		OTWELL	18	125
47567	+38.459787	-087.298174		PETERSBURG	18	125
47568	+38.697289	-087.091762		PLAINVILLE	18	027
47573	+38.744136	-087.321357	P	RAGSDALE	18	083
47574	+37.937193	-086.534002		ROME	18	123
47575	+38.321125	-086.823444		SAINT ANTHONY	18	037
47576	+38.152479	-086.649020		SAINT CROIX	18	123
47577	+38.141725	-086.821891		SAINT MEINRAD	18	147
47578	+38.881471	-087.195940		SANDBORN	18	083
47579	+38.117579	-086.928645		SANTA CLAUS	18	147
47580	+38.352759	-086.912488		SCHNELLVILLE	18	037
47581	+38.669976	-086.788412		SHOALS	18	101
47584	+38.263760	-087.230482	P	SPURGEON	18	125
47585	+38.271004	-087.147783		STENDAL	18	125
47586	+37.999711	-086.731971		TELL CITY	18	123
47588	+38.033118	-086.798123		TROY	18	147
47590	+38.367402	-087.109044		VELPEN	18	125
47591	+38.707231	-087.417306		VINCENNES	18	083
47596	+38.791556	-087.331800	P	WESTPHALIA	18	083
47597	+38.656969	-087.329395		WHEATLAND	18	083
47598	+38.372926	-087.211093		WINSLOW	18	125
47601	+38.042470	-087.287145		BOONVILLE	18	173
47610	+38.054569	-087.267847		CHANDLER	18	173
47611	+38.031396	-086.970053		CHRISNEY	18	147
47612	+38.175698	-087.711423		CYNTHIANA	18	129
47613	+38.128931	-087.416104		ELBERFELD	18	173
47614	+38.130034	-087.163636	P	FOLSOMVILLE	18	173
47615	+38.003542	-086.996351		GRANDVIEW	18	147
47616	+38.190994	-087.917010		GRIFFIN	18	129
47617	+37.903557	-087.249886	P	HATFIELD	18	147
47618	+37.997128	-087.574963	P	INGLEFIELD	18	163
47619	+38.162899	-087.283955		LYNNVILLE	18	173
47620	+37.961781	-087.868228		MOUNT VERNON	18	129
47629	+38.062420	-087.245214	P	NEWBURGH	18	173
47630	+38.038331	-087.283581		NEWBURGH	18	173
47631	+38.101827	-087.898765		NEW HARMONY	18	129
47633	+38.148016	-087.786303		POSEYVILLE	18	129
47634	+37.975392	-087.136282		RICHLAND	18	147
47635	+37.929173	-087.033681		ROCKPORT	18	147
47637	+38.118439	-087.244937		TENNYSON	18	173
47638	+38.069277	-087.783602		WADESVILLE	18	129
47639	+38.202701	-087.577358		HAUBSTADT	18	051
47640	+38.384971	-087.473674		HAZLETON	18	051
47647	+38.349490	-087.651777		BUCKSKIN	18	051
47648	+38.305120	-087.518339		FORT BRANCH	18	051
47649	+38.331581	-087.447826		FRANCISCO	18	051
47654	+38.349490	-087.651777	P	MACKEY	18	051
47660	+38.306265	-087.514796		OAKLAND CITY	18	051
47665	+38.272833	-087.681174		OWENSVILLE	18	051
47666	+38.401233	-087.583761		PATOKA	18	051
47670	+38.303369	-087.534003		PRINCETON	18	051
47683	+38.281095	-087.377340	P	SOMERVILLE	18	051
47701	+37.997128	-087.574963	P	EVANSVILLE	18	163
47702	+37.997128	-087.574963	P	EVANSVILLE	18	163
47703	+37.997128	-087.574963	P	EVANSVILLE	18	163
47704	+37.997128	-087.574963	P	EVANSVILLE	18	163
47705	+37.997128	-087.574963	P	EVANSVILLE	18	163
47706	+37.997128	-087.574963	P	EVANSVILLE	18	163
47708	+37.976692	-087.564842		EVANSVILLE	18	163
47710	+38.029714	-087.569024		EVANSVILLE	18	163
47711	+38.061732	-087.554802		EVANSVILLE	18	163
47712	+37.984112	-087.580057		EVANSVILLE	18	163
47713	+37.952190	-087.547564		EVANSVILLE	18	163
47714	+37.959092	-087.519682		EVANSVILLE	18	163
47715	+37.984202	-087.489212		EVANSVILLE	18	163
47716	+37.997128	-087.574963	P	EVANSVILLE	18	163
47719	+37.997128	-087.574963	P	EVANSVILLE	18	163
47720	+38.059937	-087.637962		EVANSVILLE	18	163
47721	+37.978035	-087.600791	U	EVANSVILLE	18	163
47722	+37.970192	-087.542014	U	EVANSVILLE	18	163
47724	+37.997128	-087.574963	P	EVANSVILLE	18	163
47725	+38.045237	-087.547704		EVANSVILLE	18	163
47727	+38.031942	-087.538915	U	EVANSVILLE	18	163
47728	+37.997128	-087.574963	P	EVANSVILLE	18	163
47730	+37.997128	-087.574963	P	EVANSVILLE	18	163
47731	+37.997128	-087.574963	P	EVANSVILLE	18	163
47732	+37.997128	-087.574963	P	EVANSVILLE	18	163
47733	+37.997128	-087.574963	P	EVANSVILLE	18	163
47734	+37.997128	-087.574963	P	EVANSVILLE	18	163
47735	+37.997128	-087.574963	P	EVANSVILLE	18	163
47736	+37.997128	-087.574963	P	EVANSVILLE	18	163
47737	+37.997128	-087.574963	P	EVANSVILLE	18	163
47739	+37.997128	-087.574963	U	EVANSVILLE	18	163
47740	+37.997128	-087.574963	U	EVANSVILLE	18	163
47741	+37.997128	-087.574963	U	EVANSVILLE	18	163
47744	+37.977492	-087.597316	U	EVANSVILLE	18	163
47747	+37.997128	-087.574963	U	EVANSVILLE	18	163
47750	+37.962292	-087.505512	U	EVANSVILLE	18	163
47801	+39.433602	-087.410094	P	TERRE HAUTE	18	167
47802	+39.357875	-087.420140		TERRE HAUTE	18	167
47803	+39.468961	-087.315069		TERRE HAUTE	18	167
47804	+39.505836	-087.342968		TERRE HAUTE	18	167
47805	+39.532737	-087.325458		TERRE HAUTE	18	167
47807	+39.467536	-087.392019		TERRE HAUTE	18	167
47808	+39.433602	-087.410094	P	TERRE HAUTE	18	167
47809	+39.470986	-087.411070	U	TERRE HAUTE	18	167
47811	+39.433602	-087.410094	U	TERRE HAUTE	18	167
47812	+39.433602	-087.410094	U	TERRE HAUTE	18	167
47813	+39.433602	-087.410094	U	TERRE HAUTE	18	167
47814	+39.433602	-087.410094	U	TERRE HAUTE	18	167
47830	+39.779078	-087.221819	P	BELLMORE	18	121
47831	+39.877847	-087.443566	P	BLANFORD	18	165
47832	+39.779078	-087.221819		BLOOMINGDALE	18	121
47833	+39.415414	-087.065524		BOWLING GREEN	18	021
47834	+39.387611	-087.126509		BRAZIL	18	021
47836	+39.779078	-087.221819	P	BRIDGETON	18	121
47837	+39.591282	-087.113196		CARBON	18	021
47838	+38.966806	-087.384354		CARLISLE	18	153
47840	+39.408241	-087.053309		CENTERPOINT	18	021
47841	+39.301664	-087.136902		CLAY CITY	18	021
47842	+39.746685	-087.458654		CLINTON	18	165
47845	+39.387544	-087.090363	P	COALMONT	18	021
47846	+39.368643	-087.175317		CORY	18	021
47847	+39.838952	-087.471163		DANA	18	165
47848	+39.039488	-087.306620		DUGGER	18	153
47849	+39.190101	-087.547036		FAIRBANKS	18	153
47850	+39.222063	-087.425279		FARMERSBURG	18	153
47851	+39.573663	-087.245360	P	FONTANET	18	167
47852	+39.080474	-087.449558	P	GRAYSVILLE	18	153
47853	+39.537199	-087.072888	P	HARMONY	18	021
47854	+39.808476	-087.424521		HILLSDALE	18	165
47855	+39.183335	-087.299448	P	HYMERA	18	153
47856	+39.779078	-087.221819	P	JUDSON	18	121
47857	+39.526913	-087.086882	P	KNIGHTSVILLE	18	021
47858	+39.302796	-087.277737		LEWIS	18	167
47859	+39.779078	-087.221819		MARSHALL	18	121
47860	+39.779078	-087.221819	P	MECCA	18	121
47861	+39.057641	-087.566595		MEROM	18	153
47862	+39.791725	-087.369135		MONTEZUMA	18	121
47863	+39.580285	-087.461570	P	NEW GOSHEN	18	167
47864	+39.041245	-087.475747	P	NEW LEBANON	18	153
47865	+39.018490	-087.389047	P	PAXTON	18	153
47866	+39.292886	-087.335550		PIMENTO	18	167
47868	+39.444565	-086.960667		POLAND	18	021
47869	+39.433602	-087.410094	P	PRAIRIE CREEK	18	167
47870	+39.371187	-087.475871	P	PRAIRIETON	18	167
47871	+39.388638	-087.301367	P	RILEY	18	167
47872	+39.712361	-087.222646		ROCKVILLE	18	121
47874	+39.622405	-087.320767		ROSEDALE	18	121
47875	+39.877847	-087.443566	P	SAINT BERNICE	18	165
47876	+39.433602	-087.410094		SAINT MARY OF THE WOODS	18	167
47878	+39.492838	-087.266549	P	SEELYVILLE	18	167
47879	+39.104940	-087.382988		SHELBURN	18	153
47880	+39.600636	-087.419569	P	SHEPARDSVILLE	18	167
47881	+39.491743	-087.186673	P	STAUNTON	18	021
47882	+39.084199	-087.419003		SULLIVAN	18	153
47884	+39.622129	-087.454769	P	UNIVERSAL	18	165
47885	+39.498419	-087.468825		WEST TERRE HAUTE	18	167
47901	+40.399050	-086.830286		LAFAYETTE	18	157
47902	+40.388656	-086.894908	P	LAFAYETTE	18	157
47903	+40.304402	-086.824468	P	LAFAYETTE	18	157
47904	+40.482287	-086.917273		LAFAYETTE	18	157
47905	+40.392686	-086.884071		LAFAYETTE	18	157
47906	+40.467303	-086.928132		WEST LAFAYETTE	18	157
47907	+40.424923	-086.916215		WEST LAFAYETTE	18	157
47909	+40.322769	-086.888066		LAFAYETTE	18	157
47916	+39.962271	-087.050635	P	ALAMO	18	107
47917	+40.527877	-087.499343		AMBIA	18	007
47918	+40.240204	-087.213921		ATTICA	18	045
47920	+40.533131	-086.822842		BATTLE GROUND	18	157
47921	+40.577648	-087.311618		BOSWELL	18	007
47922	+40.883043	-087.394076		BROOK	18	111
47923	+40.661019	-086.845433		BROOKSTON	18	181
47924	+40.487603	-086.763111	P	BUCK CREEK	18	157
47925	+40.750414	-086.789632	P	BUFFALO	18	181
47926	+40.813168	-086.619353		BURNETTSVILLE	18	181
47928	+39.927176	-087.471616		CAYUGA	18	165
47929	+40.754782	-086.934599		CHALMERS	18	181
47930	+40.250791	-086.752440		CLARKS HILL	18	157
47932	+40.096833	-087.352877		COVINGTON	18	045
47933	+40.042425	-086.893538		CRAWFORDSVILLE	18	107
47934	+40.040014	-086.893614	U	CRAWFORDSVILLE	18	107
47935	+40.040014	-086.893614	U	CRAWFORDSVILLE	18	107
47936	+40.040014	-086.893614	U	CRAWFORDSVILLE	18	107
47937	+40.040014	-086.893614	U	CRAWFORDSVILLE	18	107
47938	+40.040014	-086.893614	U	CRAWFORDSVILLE	18	107
47939	+40.040014	-086.893614	U	CRAWFORDSVILLE	18	107
47940	+40.107625	-086.777653		DARLINGTON	18	107
47941	+40.362781	-086.763031	P	DAYTON	18	157
47942	+40.679382	-087.415972		EARL PARK	18	007
47943	+41.076883	-087.208786		FAIR OAKS	18	073
47944	+40.606541	-087.311247		FOWLER	18	007
47946	+40.984442	-086.834650		FRANCESVILLE	18	131
47948	+40.794039	-087.324812		GOODLAND	18	111
47949	+40.045073	-087.175046		HILLSBORO	18	045
47950	+40.809887	-086.739391		IDAVILLE	18	181
47951	+40.794191	-087.439821		KENTLAND	18	111
47952	+40.017364	-087.256877		KINGMAN	18	045
47954	+40.050732	-086.855491		LADOGA	18	107
47955	+40.191498	-086.901826		LINDEN	18	107
47957	+41.072624	-086.849745		MEDARYVILLE	18	131
47958	+40.164139	-087.147540	P	MELLOTT	18	045
47959	+40.795391	-086.937110		MONON	18	181
47960	+40.779211	-086.749521		MONTICELLO	18	181
47962	+40.473159	-087.027571	P	MONTMORENCI	18	157
47963	+40.954690	-087.411025		MOROCCO	18	111
47964	+40.977567	-087.396982	P	MOUNT AYR	18	111
47965	+39.952351	-086.920609	P	NEW MARKET	18	107
47966	+39.873560	-087.406937	P	NEWPORT	18	165
47967	+40.193583	-086.976237		NEW RICHMOND	18	107
47968	+40.026229	-086.827059		NEW ROSS	18	107
47969	+40.203459	-087.147014	P	NEWTOWN	18	045
47970	+40.598666	-087.136070		OTTERBEIN	18	007
47971	+40.533538	-087.259375		OXFORD	18	007
47974	+40.023673	-087.475513		PERRYSVILLE	18	165
47975	+40.439726	-087.255833		PINE VILLAGE	18	171
47976	+40.606301	-087.310042	P	EARL PARK	18	007
47977	+40.903837	-087.140991		REMINGTON	18	073
47978	+40.994793	-087.103680		RENSSELAER	18	073
47980	+40.782613	-086.919278		REYNOLDS	18	181
47981	+40.258026	-086.920786		ROMNEY	18	157
47982	+40.196740	-087.526532	P	STATE LINE	18	171
47983	+40.284511	-086.772436	P	STOCKWELL	18	157
47984	+40.606301	-087.310042	P	TALBOT	18	007
47986	+40.505497	-087.206960	P	TEMPLETON	18	007
47987	+40.110318	-087.228444		VEEDERSBURG	18	045
47988	+39.986538	-087.147674	P	WALLACE	18	045
47989	+39.913473	-086.980365		WAVELAND	18	107
47990	+40.055655	-087.035366		WAYNETOWN	18	107
47991	+40.265862	-087.438432		WEST LEBANON	18	171
47992	+40.318084	-087.046004		WESTPOINT	18	157
47993	+40.314172	-087.403882		WILLIAMSPORT	18	171
